o1,o1.cpus,o1.min_memory,o1.priority,o1.command,o1.state,o1.work_dir,o2,o2.cpu_load,o2.free_mem,o2.cpu,o2.state,e1
59861394,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/CuO_2/1_Teilchen/mit_Methan/slab100/900K,host_n23m0308,96.45,198488,96,"""alloc""",submit-59861394-0
59861394,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/CuO_2/1_Teilchen/mit_Methan/slab100/900K,host_n23m0308,96.45,198488,96,"""alloc""",start-59861394-1
59909879,12,2540M,,1_cl_tbuxantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_cl_tbuxantphos/triplet,host_r23m0101,40.2,493343,96,"""alloc""",start-59909879-1
59909879,12,2540M,,1_cl_tbuxantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_cl_tbuxantphos/triplet,host_r23m0101,40.2,493343,96,"""alloc""",submit-59909879-0
59910414,32,5000M,,run_mg5.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/4FS/ttbb_mg5,host_r23m0108,8.33,504386,96,"""alloc""",start-59910414-1
59910414,32,5000M,,run_mg5.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/4FS/ttbb_mg5,host_r23m0108,8.33,504386,96,"""alloc""",submit-59910414-0
59861481,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/Cu2O/1_Teilchen/mit_Methan/700K,host_r23m0218,96.23,198743,96,"""alloc""",submit-59861481-0
59861481,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/Cu2O/1_Teilchen/mit_Methan/700K,host_r23m0218,96.23,198743,96,"""alloc""",start-59861481-1
59913305,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0286,14.3,234450,96,"""alloc""",submit-59913305-0
59913305,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0286,14.3,234450,96,"""alloc""",start-59913305-1
59913859,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0344,39.43,475794,96,"""alloc""",start-59913859-1
59913859,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0344,39.43,475794,96,"""alloc""",submit-59913859-0
59913423,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0116,66.18,482862,96,"""alloc""",submit-59913423-0
59913423,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0116,66.18,482862,96,"""alloc""",start-59913423-1
59913423,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0116,66.18,482862,96,"""alloc""",ended-_59913423-0
59908408,24,2005M,,TS_IV-V_2.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0136,55.27,222108,96,"""drng""",submit-59908408-0
59908408,24,2005M,,TS_IV-V_2.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0136,55.27,222108,96,"""drng""",start-59908408-1
59912424,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0029,10.43,495057,96,"""alloc""",submit-59912424-0
59912424,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0029,10.43,495057,96,"""alloc""",start-59912424-1
59912424,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0029,10.43,495057,96,"""alloc""",cancelled-_59912424-0
59912424,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0029,10.43,495057,96,"""alloc""",ending-_59912424-0
59903113,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0218,84.37,466446,96,"""mix""",start-59903113-1
59903113,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0218,84.37,466446,96,"""mix""",submit-59903113-0
59912517,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",cancelled-_59912517-0
59912517,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",submit-59912517-0
59912517,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",ending-_59912517-0
59912517,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",start-59912517-1
59912374,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",cancelled-_59912374-0
59912374,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",ending-_59912374-0
59912374,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",submit-59912374-0
59912374,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",start-59912374-1
59913511,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",start-59913511-1
59913511,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",submit-59913511-0
59849034,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/10_Percent/MACE_r2scan/simulation_big_Water,host_n23m0368,0.05,506757,96,"""alloc""",submit-59849034-0
59849034,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/10_Percent/MACE_r2scan/simulation_big_Water,host_n23m0368,0.05,506757,96,"""alloc""",start-59849034-1
59642135,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_45-N_54,host_r23m0107,96.65,434703,96,"""alloc""",start-59642135-1
59642135,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_45-N_54,host_r23m0107,96.65,434703,96,"""alloc""",submit-59642135-0
59912603,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",ending-_59912603-0
59912603,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",cancelled-_59912603-0
59912603,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",submit-59912603-0
59912603,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",start-59912603-1
59912945,4,2500M,,crack.sh,PENDING,/rwthfs/rz/cluster/home/rn374265/jupyterlab/Enhanced_PINN,host_n23g0008,5.07,434636,96,"""mix""",start-59912945-0
59912945,4,2500M,,crack.sh,PENDING,/rwthfs/rz/cluster/home/rn374265/jupyterlab/Enhanced_PINN,host_n23g0008,5.07,434636,96,"""mix""",submit-59912945-0
59912945,4,2500M,,crack.sh,PENDING,/rwthfs/rz/cluster/home/rn374265/jupyterlab/Enhanced_PINN,host_n23g0008,5.07,434636,96,"""mix""",failed-_59912945-0
59913522,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",submit-59913522-0
59913522,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",start-59913522-1
59913072,1,48G,,trigger_RUEC_Multiscenarios.sh,PENDING,/rwthfs/rz/cluster/hpcwork/rwth1612/pr092066/ruec,host_r23m0027,94.77,325428,96,"""alloc""",start-59913072-0
59913072,1,48G,,trigger_RUEC_Multiscenarios.sh,PENDING,/rwthfs/rz/cluster/hpcwork/rwth1612/pr092066/ruec,host_r23m0027,94.77,325428,96,"""alloc""",submit-59913072-0
59913072,1,48G,,trigger_RUEC_Multiscenarios.sh,PENDING,/rwthfs/rz/cluster/hpcwork/rwth1612/pr092066/ruec,host_r23m0027,94.77,325428,96,"""alloc""",ended-_59913072-0
59912273,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",submit-59912273-0
59912273,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ended-_59912273-0
59912273,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",start-59912273-1
59898782,4,2540M,,6fe621ae-71ba-494b-ac6b-66d04f9c5f77.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_n23m0153,92.26,485542,96,"""alloc""",start-59898782-1
59898782,4,2540M,,6fe621ae-71ba-494b-ac6b-66d04f9c5f77.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_n23m0153,92.26,485542,96,"""alloc""",submit-59898782-0
59912872,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0033,13.32,495976,96,"""alloc""",ending-_59912872-0
59912872,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0033,13.32,495976,96,"""alloc""",cancelled-_59912872-0
59912872,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0033,13.32,495976,96,"""alloc""",start-59912872-1
59912872,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0033,13.32,495976,96,"""alloc""",submit-59912872-0
59913380,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",start-59913380-1
59913380,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",submit-59913380-0
59898788,8,2540M,,2c03b0cb-f396-4a90-9b03-dff2bdca3e42.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_r23m0040,112.29,483128,96,"""alloc""",start-59898788-1
59898788,8,2540M,,2c03b0cb-f396-4a90-9b03-dff2bdca3e42.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_r23m0040,112.29,483128,96,"""alloc""",submit-59898788-0
59913088,12,5210M,0.00023350561974,gbatch.sh,PENDING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/6_predictions/jobs/running/19/brominated,host_n23m0231,63.9,484729,96,"""alloc""",submit-59913088-0
59913088,12,5210M,0.00023350561974,gbatch.sh,PENDING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/6_predictions/jobs/running/19/brominated,host_n23m0231,63.9,484729,96,"""alloc""",start-59913088-0
59913088,12,5210M,0.00023350561974,gbatch.sh,PENDING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/6_predictions/jobs/running/19/brominated,host_n23m0231,63.9,484729,96,"""alloc""",failed-_59913088-0
59913088,12,5210M,0.00023350561974,gbatch.sh,PENDING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/6_predictions/jobs/running/19/brominated,host_n23m0231,63.9,484729,96,"""alloc""",ending-_59913088-0
59913424,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0175,95.26,481218,96,"""alloc""",submit-59913424-0
59913424,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0175,95.26,481218,96,"""alloc""",ended-_59913424-0
59913424,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0175,95.26,481218,96,"""alloc""",start-59913424-1
59886493,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/20_Percent/MACE_pbe,host_n23m0400,96.43,186796,96,"""alloc""",start-59886493-1
59886493,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/20_Percent/MACE_pbe,host_n23m0400,96.43,186796,96,"""alloc""",submit-59886493-0
59849036,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/30_Percent/MACE_r2scan/simulation_big_Water,host_n23m0378,0,507111,96,"""alloc""",start-59849036-1
59849036,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/30_Percent/MACE_r2scan/simulation_big_Water,host_n23m0378,0,507111,96,"""alloc""",submit-59849036-0
59912660,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0177,104.15,470013,96,"""mix""",cancelled-_59912660-0
59912660,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0177,104.15,470013,96,"""mix""",submit-59912660-0
59912660,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0177,104.15,470013,96,"""mix""",ending-_59912660-0
59912660,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0177,104.15,470013,96,"""mix""",start-59912660-1
59906375,32,2540M,,dftjob.sh,RUNNING,/rwthfs/rz/cluster/work/rwth1745/qm/wus_dr_change/ts2/attempt2/ts_opt_from_neb4,host_n23m0304,80.76,211867,96,"""mix""",submit-59906375-0
59906375,32,2540M,,dftjob.sh,RUNNING,/rwthfs/rz/cluster/work/rwth1745/qm/wus_dr_change/ts2/attempt2/ts_opt_from_neb4,host_n23m0304,80.76,211867,96,"""mix""",start-59906375-1
59912301,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0024,15.16,241727,96,"""alloc""",submit-59912301-0
59912301,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0024,15.16,241727,96,"""alloc""",start-59912301-1
59912301,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0024,15.16,241727,96,"""alloc""",ending-_59912301-0
59912301,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0024,15.16,241727,96,"""alloc""",ended-_59912301-0
59912953,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0608_AP_0.500,host_n23m0198,1.55,246325,96,"""alloc""",submit-59912953-0
59912953,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0608_AP_0.500,host_n23m0198,1.55,246325,96,"""alloc""",ending-_59912953-0
59912953,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0608_AP_0.500,host_n23m0198,1.55,246325,96,"""alloc""",start-59912953-0
59912953,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0608_AP_0.500,host_n23m0198,1.55,246325,96,"""alloc""",ended-_59912953-0
59898321,24,100G,,(null),RUNNING,/rwthfs/rz/cluster/home/az668407/setups/combined/2021-05-31,host_n23g0003,8.9,367736,96,"""mix""",start-59898321-1
59898321,24,100G,,(null),RUNNING,/rwthfs/rz/cluster/home/az668407/setups/combined/2021-05-31,host_n23g0003,8.9,367736,96,"""mix""",submit-59898321-0
59849039,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/60_Percent/MACE_r2scan/simulation_big_Water,host_n23m0350,0.01,507487,96,"""alloc""",start-59849039-1
59849039,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/60_Percent/MACE_r2scan/simulation_big_Water,host_n23m0350,0.01,507487,96,"""alloc""",submit-59849039-0
59905935,1,5200M,,run_gpu.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0024037/DEHYDRATION/TRAIN_2_high_ene_2/LAMMPS/0_w/metad/with_Princy_potential/temp_573/with_lambda3,host_n23g0009,6.05,435687,96,"""drng""",submit-59905935-0
59905935,1,5200M,,run_gpu.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0024037/DEHYDRATION/TRAIN_2_high_ene_2/LAMMPS/0_w/metad/with_Princy_potential/temp_573/with_lambda3,host_n23g0009,6.05,435687,96,"""drng""",start-59905935-1
59912628,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",cancelled-_59912628-0
59912628,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",start-59912628-1
59912628,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",submit-59912628-0
59912628,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",ending-_59912628-0
59912651,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",ending-_59912651-0
59912651,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",submit-59912651-0
59912651,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",cancelled-_59912651-0
59912651,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",start-59912651-1
59913856,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",submit-59913856-0
59913856,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",ended-_59913856-0
59913856,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",start-59913856-1
59912896,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",ending-_59912896-0
59912896,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",submit-59912896-0
59912896,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",start-59912896-1
59912896,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",cancelled-_59912896-0
59913587,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913587-1
59913587,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913587-0
59911722,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0080,71.54,182061,96,"""alloc""",submit-59911722-0
59911722,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0080,71.54,182061,96,"""alloc""",start-59911722-1
59904616,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0160,80.1,483182,96,"""alloc""",start-59904616-1
59904616,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0160,80.1,483182,96,"""alloc""",submit-59904616-0
59903136,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0220,92.08,470286,96,"""mix""",start-59903136-1
59903136,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0220,92.08,470286,96,"""mix""",submit-59903136-0
59912705,24,2500M,0.00023553939542,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0638_AP_0.500,host_n23m0072,49.12,221512,96,"""mix""",start-59912705-0
59912705,24,2500M,0.00023553939542,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0638_AP_0.500,host_n23m0072,49.12,221512,96,"""mix""",submit-59912705-0
59912705,24,2500M,0.00023553939542,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0638_AP_0.500,host_n23m0072,49.12,221512,96,"""mix""",ended-_59912705-0
59912705,24,2500M,0.00023553939542,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0638_AP_0.500,host_n23m0072,49.12,221512,96,"""mix""",ending-_59912705-0
59913663,8,1G,,batch.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test1,host_r23m0041,87.63,478358,96,"""alloc""",start-59913663-0
59913663,8,1G,,batch.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test1,host_r23m0041,87.63,478358,96,"""alloc""",submit-59913663-0
59913663,8,1G,,batch.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test1,host_r23m0041,87.63,478358,96,"""alloc""",failed-_59913663-0
59912193,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",start-59912193-1
59912193,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",submit-59912193-0
59912193,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ending-_59912193-0
59912193,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ended-_59912193-0
59880157,384,2540M,,batch_script_nodes_4_ntasks_96.sh,RUNNING,/rwthfs/rz/cluster/work/lr303634/chaperone/trimer/mdrun,host_r23m0051,96.08,235835,96,"""alloc""",start-59880157-1
59880157,384,2540M,,batch_script_nodes_4_ntasks_96.sh,RUNNING,/rwthfs/rz/cluster/work/lr303634/chaperone/trimer/mdrun,host_r23m0051,96.08,235835,96,"""alloc""",submit-59880157-0
59861462,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/Cu2O/1_Teilchen/mit_Methan/1000K,host_r23m0082,96.63,197934,96,"""alloc""",start-59861462-1
59861462,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/Cu2O/1_Teilchen/mit_Methan/1000K,host_r23m0082,96.63,197934,96,"""alloc""",submit-59861462-0
